artist,artistID,song,withArtist,withID
,3048942,"아예예 (Feat. 디핵 (D-Hack), 황지상 (HWANG JI SANG)),양봉 (Feat. 황지상, Northfacegawd),OKAY! (Feat. 황지상)","행주,SILENT.K,CIKA","340669,2634651,2560281"
,2240094,"태엽 (Feat. 리트릴라 (LiTrilla), YLN Foreign (이정운)),Dancing (feat. LiTrilla),예술 Pt.2 (Feat. CLIQUE, LiTrilla, Anwar),Demons In My Mind (feat. LiTrilla),HUNNIT (Feat. LiTrilla),I Know How You Feel (Feat. LiTrilla),Way (feat. LiTrilla),New ( feat. LiTrilla )","Purpleboi (퍼플보이),One Day of the Montauk,박철완,한울,Gio Keem (지오 킴),키다플러그 (kidda plug),Benny G,Asthma,지현민","2401346,3135607,2929741,2936141,2731241,2401339,3067967,2869153,2909476"
,2958276,"Pill (Feat. 강시호),DOPI (Feat. 강시호),Backspace (Feat. 강시호, RIYUA),Next up (Feat. Kangxiho),Sad Luv (Feat. 강시호 & 지현민)","BebaeK(비백),D2ear,RAINUD,Addy sauce,BabyJenn","3103287,2061711,2953064,3119248,3072627"
,2765405,"Welcome Back REMIX (feat. 가오가이, D.Ark, 박재윤, 키츠요지, 행주, NSW yoon, CHERRY BOY 17, 구본겸, Benny G, TRADE L, 노윤하),MAN REMIX (feat. CHERRY BOY 17, Touch the Sky, KHAN, Benny G, 구본겸, Vapo (허원혁), 황세현, 이정현),사라져버린 언더씬 (Feat. CHERRY BOY 17),히릿 (Feat. 노윤하, CHERRY BOY 17, DJ 2BAE),될 놈2 (feat. 노윤하, CHERRY BOY 17),Team Play Freestyle (Feat. CHERRY BOY 17, YLN Foreign (이정운)),그녀의 다리 (feat. CHERRY BOY 17),Tonight's the night (feat. Benny G, CHERRY BOY 17, YLN FOREIGN),합동수사 (Feat. CHERRY BOY 17),DTB (Feat. CHERRY BOY 17, 베이니플, 김뮬라),OKAY! (Feat. Obiegogle, Cherryboy17, achillo) (Prod. WENDIGO)","M1NU,M1NU,WooKo,부현석,스카프 (SC4F),마디 (MADII),Cribs (크립스),bzbz+,M1NU,라코스타 (Lacostar),Dareum (다름),보이나타","2748100,2748100,2898802,905563,2902482,2902484,2855395,2901608,2748100,2402822,2861190,2757893"
,2756331,,,
,2560115,,,
,2113253,"Hooligans (Feat. 황세현, Rovxe),Wrong Way (Feat. DANTE X),One Shot (Feat. Rovxe),mosaic (Feat. Rovxe)","Karl Loui,WonJun,OSIXTWO,맥랩 (Mc Rap)","2242641,2889455,2869770,981341"
,2636150,"EX (FEAT. SEOMINGYU),VIOLET (feat.서민규),Bounce Back (Feat. ITOWNKID)","Blow OF,ANDME (앤드미),Faxion,미카엘 (M!KYLE)","2897808,746607,2203211,2058853"
,2636180,"You're gone (Feat. Yami Tommy),Go Forward (feat. Young Telly, Yami Tommy),Someone (Feat. Yami Tommy),천천히 걷자 (Feat. Yami Tommy),Chase the money Never chase a bitch (feat. Yami Tommy, Cloudybay),Lighter (Feat. Kash Bang, Leebido, Blase, Yami Tommy, ICE PUFF, Flavordash, Dayday),Rooftop (Feat. Yami Tommy),Lighter (Feat. Kash Bang, Leebido, Blase, Yami Tommy, ICE PUFF, Flavordash, Dayday),발할라 (Valhalla) (Feat. Hash Swan & Yami Tommy)","리온 (Lyon),swelley,플라이보이트랩 (Flaiboitrap),리온 (Lyon),Leebido,HD BL4CK,HD BL4CK,유민,HD BL4CK,ASH ISLAND","2881444,2860573,2746991,2881444,2191092,693171,693171,2241450,693171,2112495"
,2962608,"Cobain (Feat. 녘),전화걸어 (feat. 녘)","SHHH,제이플랜","3114739,2747353"
,2934797,Time(Feat. joonsick),INDOW,2645235
,2853805,narrow minds (Feat. 차유진),nameAway,3060354
,2736680,"Drama (Feat. Skinny Brown, SINCE, 안병웅),Peace Out (MEGA MIX) (feat. Don Mills, 안병웅, San E, Chillin Homie, oygli, BIG Naughty (서동현), oceanfromtheblue, TRADE L, 펀치넬로 (punchnello), 에이체스 (A-Chess), DON MALIK (던말릭), Khakii (카키), Polodared, Dive (다이브), 키모엘 (Kimo:L)) (Prod. Yoon),Wolves (feat. Liggy, 안병웅, Basick, 다민이, SIKBOY & JJK),저 인형 (Feat. 안병웅),CHEE$E(feat. BLNK, 안병웅),리버스 (Prod. By 기리보이) (Feat. Khakii, 김모노 (Kim MONO), 안병웅),Big Flexer (Ft. 안병웅, 365LIT),조퇴 (Feat. 안병웅),증오 (Feat. 안병웅),Conscious remix (Feat. 안병웅, 딥플로우, G2, Bully Da Ba$tard),트루먼 쇼 Remix (Feat. 안병웅, Owen Ovadoz),MIC SWG (Feat. 안병웅)","Minit,Blase (블라세),허클베리피 (Huckleberry P),b!ni (비니!),라비 (RAVI),기리보이,맥대디 (Mckdaddy),한요한,기리보이,Loxx Punkman (록스 펑크맨),pH-1,포이 (POY)","1230217,2113072,567813,2967539,673448,585492,774027,716984,585492,907411,943511,751233"
,2865178,"AMBUSH (feat. Bumpy, JAZZMAL),Great (Feat. Bumpy),Great (Feat. Bumpy),Diary (Feat. Bumpy)","유령(YOORYEONG),Sean.K,Sean.K,Nomad","2909300,606150,606150,2743976"
,2634055,"Flashing Lights (Feat. The Deep),Pillow Talk (feat. The Deep),Pillow Talk (feat. The Deep),Time Warp (Feat. The Deep),야화 (feat. The Deep,  오도마),초코 (Feat. The Deep)","이람,우주멍게,우주멍게,Mist,Alive Funk,베이식 (Basick)","2857375,1815273,1815273,2863704,966442,241227"
,2635188,"SZN 2022 (Feat. Untell),Life's Like (Feat. Untell),SZN 2022 (Feat. Untell),epic 249706694 (feat. Untell (언텔)),travel (feat. Untell),Selfish People (Feat. PLHN, Untell),Danger (feat. Damndef, Untell, Huckleberry P, JJANGYOU),고스트바둑왕 (feat. Untell),saLLy (Feat. Untell) (Prod. by LXPM&Conda),ANA with. Untell (MIC SWG LIVE VER),WELL MADE with. Untell (MIC SWG LIVE VER),She Is PorShe with. Untell (MIC SWG LIVE VER),→ EPIC 249706694 (Feat. Untell (언텔)),Danger (feat. 언텔(Untell), (허클베리피)Huckleberry P, 짱유(JJANGYOU),ADHD ( feat. UnTell ),스물셋 (Feat. Untell),LSYB (h4rdy Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (Viann Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (dnss & swelley Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (Hongsamman Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (HARING Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (hansen Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (COZ Remix) (feat. JP, sokodomo, viceversa, Untell),LSYB (4URA & Chill Satellite Remix) (feat. JP, sokodomo, viceversa, Untell),D Flight (Feat. Boi B & Untell),LSYB (han young Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (sesåme Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (FRNCH BLACK Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (918 Remix) (Feat. JP, sokodomo, viceversa, Untell),LSYB (Chane Remix) (Feat. JP, sokodomo, viceversa, Untell),She Is PorShe (Feat. Untell),TIME FLIES ! (Feat. Benzamin, Untell, B JYUN.),소나무 (Feat. 언텔 (Untell), DJ Tiz),소나무 (Feat. 언텔 (Untell), DJ Tiz),Lil Sheep’s Yung Blood (Feat. JP, sokodomo, viceversa, Untell),진담(feat. Untell),똥파리 (Feat. Rohann, Untell),과열 (Feat. Untell),비밀 (feat. Untell),casual experience(feat.Untell),비밀 (feat. Untell),monochrome","미카엘 (M!KYLE),닥터훌린 (Dr.Hoolin),AJ,미카엘 (M!KYLE),엘티 (LT),3 6iaz,H:SEAN,Wavycake,Deadbois,COMA (코마),Loxx Punkman (록스 펑크맨),마이크스웨거 (MIC SWG),마이크스웨거 (MIC SWG),마이크스웨거 (MIC SWG),엘티 (LT),3 6iaz,Damndef,H4RDY,지현민,Rlervine (롤러바인),Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,EGON,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,Will Not Fear,베이빌론 (Babylon),Wavycake,Ovus (오브어스),Greego (그리고),Greego (그리고),Will Not Fear,Os Noma,SEOMINGYU(서민규),LeeMIG,IndEgo Aid,eggu (에구),IndEgo Aid,shinyujinssi(신유진씨)","2058853,2644613,2644677,2058853,790616,2949633,2241099,2112365,2888691,2635275,907411,2863820,2863820,2863820,790616,2949633,1285127,2203057,2909476,2139956,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2561387,2935471,2561387,2561387,2561387,2561387,2561387,873322,2112365,2620383,2895596,2895596,2561387,1050146,2636150,2748006,2111331,2631431,2111331,2620331"
,2936184,WOW (feat. TEAM NY),YS Block,2958793
,2761926,"혹한기 (THE COLD WORLD) (feat. 신진, 아날로그소년),악마가 사는 집 (feat. 신진)","SQUAREONE (스퀘어원),차류한","2558633,2925773"
,2950625,,,
,1705004,"I Go DA (feat. Freaky, Gento, Ryo T),What U Talkin Bout (feat. Gento),우리집 Remix (feat. Gento, Yonge Jaundice, $ATSUKI, lil asian*+),Bulls (feat. Gento, BIG $LAM),D.A (Feat. 젠토),OH LORD! (feat. Deepflow, Gento),우리집 (Remix) (Feat.  DZ, $ATSUKI, Big $lam, Yonge Jaundice, Gento, lil asian*+, XX_nowhere),RAGS 2 富者S (FEAT. GENTO, MANNYKIEF),CODENAME187 (Feat. Gento),Rob Ya (feat. Gento),BIOR (FEAT. GENTO),100% (FEAT. GENTO),뿌셔뿌셔 (Feat. Gento),MASK ON (Feat. Gento, Ryno),Stomp (Feat. Los, Gento)","TiGRiX,프리키 (Freaky),￦ET$EASON,프리키 (Freaky),Baby Leland,RyoT(료티),Lupo,브리엘 (Briel),Clouch,BIG $LAM (빅슬램),A-TEN (에이텐),Clouch,TiGRiX,라코 (LAKO),쿠크,영크림 (Young Cream)","1628798,2138465,2926724,2138465,2911584,1239068,2950625,907365,2189575,928082,2084619,2189575,1628798,1628548,869933,1382186"
,928082,"예수쟁이 (feat. Yawwa, BIG $LAM (빅슬램) (안현태)),Bulls (feat. Gento, BIG $LAM),우리집 (Remix) (Feat.  DZ, $ATSUKI, Big $lam, Yonge Jaundice, Gento, lil asian*+, XX_nowhere),디비디비딥 (feat. R!sky, Big $lam),돈 털어 (feat. BIG $LAM, B_zo),Hold Up (Feat. BIG$LAM),No cap(feat.BIG$LAM),Drinkin' And Ride (Feat. BIG $LAM),Call Me (Feat. BIG $LAM),Make It Love (Feat. Cyno$ure)","$ATSUKI,프리키 (Freaky),Baby Leland,브리엘 (Briel),DZ,JUNGL$ (정글스),영컷,A-TEN (에이텐),B_zo,SHOWTIME,B_zo","2646155,2138465,2911584,907365,209993,718263,1760398,2084619,992008,2112119,992008"
,2880415,"쿠킹 (feat. seoseo),Park (Feat. seoseo),One Love (Feat. Sonny Zero, seoseo),ocean drive (Feat. seoseo),I Don’t Need You (Feat. seoseo)","윌로 (WILRO),빌리언 (Billion),FDR (에프디알),빌리언 (Billion),FDR (에프디알)","967359,994921,2297715,994921,2297715"
,2888650,"Summer!! (Feat. 아이러니 (IRUN2)),이뤄 (feat. IRUN2)","윤범,신승재,윤범","3052052,2965118,3052052"
,2935471,"3AM (Feat. EGON),Run (Feat. EGON),BYE (Feat. EGON),가난 (Feat. NOAH),명예 부 (Feat. 노아, +82 TECHBOY),가난 (Feat.NOAH)","안재우,조프 (JOPH),MISSKISS,Sad Diminish,SA4BEN (사벤),Sad Diminish","2874107,2910300,2924887,2903674,2955369,2903674"
,2402264,"안 궁금해 (Feat. YunGGI),Behind U (Feat. YunGGI),fallin (feat.YunGGI),Walkin’ around (Feat. Labii.Hz , YunGGI(윤끼)),안겨 (Feat. 새드베이 (SADVAY)) (Prod. amihat),Neurosis (Feat. YunGGI),with u (Feat. YunGGI, D.ply)","하프(HVLF),하프(HVLF),jmarlone,JaeH,크리스비 (crisB),Zap Hardy,jmarlone","946988,946988,2402260,2762738,2866308,2621857,2402260"
,2974352,"같이 (Feat. HYUN SEO),잠시 동안만 (feat. HYUN SEO),왜 왜 왜 (Feat. HYUN SEO),너에게 (Feat. HYUN SEO),네 세상이 무너질 때 (by HYUN SEO) (Prod. Add Blessed)","POPPA eldi,Known As Sack,MISSKISS,Halsoon,merrymerryseoul","3121452,3121507,2924887,2931465,3089540"
,2111331,"Sunset Remix (With Futuristic Swaver, IndEgo Aid, 123),Checks (Feat. IndEgo Aid),Khaki (Feat. IndEgo Aid),Let me GO (Feat. IndEgo Aid, DJ Tiz),보라카이 (Feat. IndEgo Aid),INDIGO (feat.INDEGO AID),DOLPHIN KICK (Feat. 인디고에이드 (IndEgo Aid)),enemies (feat. IndEgo Aid),I wish you have a good day (Feat. Loomboy, IndEgo Aid) (Prod. by VENIRUS),Byeol (feat. IndEgo Aid),비인간적 인간(feat. IndEgo Aid),쇼미더머니 (feat. IndEgo Aid) (prod. Ruve),꿈 (feat. IndEgo Aid)","MALO,배드맥스 (BadMax),앤던키드 (Andern Kid),Greego (그리고),닷원 (.1),Faxion,RAPAZINHOTHEPURELAKE,ilnd emoz (아일랜드 이모지),VENI RAIN,Yung woody (영 우디),Os Noma,샤크라마 (SHARKRAMA),김미정","2945493,967169,2868958,2895596,2748897,2203211,2901767,2866824,2856007,2855192,1050146,2191654,22119"
,60348,"Rewind, Missing, Irony (feat. RHYME-A-),BANG BANG (Feat. RHYME-A-),사내들의 글자놀음 (Feat. Paloalto, RHYME-A-) (Remastered),그날 밤, 혼자서, 그곳에 서서 (Feat. RHYME-A- a.k.a Abstract'eller) (Remastered),Real (Feat. RHYME-A- Cut by The-Z),좋은데이 (Feat. 라임어택),Brown Sugar (Feat. Rhyme-A-, Janelle),Kick & Snap (Feat. 라임어택, 나찰, Huckleberry P),좋은데이 (Feat. 라임어택),이길몸 (Winner) (Feat. 일리닛, RHYME-A-),Toast (Feat. RHYME-A-),Nasty (Feat. 라임어택),MOTM (Feat. 수다쟁이, Huckleberry P, RHYME -A-),아무도 못말려 (Feat. Huckleberry P, RHYME-A-),927 (Feat. Rhyme-A-),아무도 못말려 (Feat. Huckleberry P, RHYME-A-),짧은 손가락 (Feat. Rhyme-A-),엄마 지갑 (Feat. Rhyme-A-, Minos)","Anger Bomb,알이에스티 (R-EST),마일드 비츠,마일드 비츠,페니 (Pe2ny),청춘학개론,강철,킵루츠,청춘학개론,페임제이,NeighborMood (네이버무드),PM,이루펀트,제이에이 (JA),알이에스티 (R-EST),제이에이 (JA),이루펀트,화나 (Fana),Optical Eyez XL","3063096,60329,219808,219808,257369,778289,967497,611885,778289,166970,916488,905555,182366,227557,60329,227557,182366,167998,546381"
,100791,,,
,3062487,,,
,967169,,,
,3102779,,,
,2885578,클럽에서 일어난 일 (Feat. 필리),토스트보이 (TOAST BOY),2940755
,2740973,"Zero(0) (feat.Blocky, Sasaeg, 스카이민혁),Dreams (Feat. TAKUWA, 스카이민혁 (Skyminhyuk), UMiN (유민)),재개발 (feat. 스카이민혁),skyminhyuk In p5 (ft. skyminhyuk),High-up (feat. 스카이민혁),I just wanna rap (Feat. 스카이민혁),Good bye (Feat. 스카이민혁),City next door (feat.스카이민혁 (Skyminhyuk)),blanket steal (feat. 스카이민혁),VANDO (feat. skyminhyuk),가짜가 진짜를 욕하면 곤란하지 RMX pt.1 (feat. 킹치메인, 클러치, 토이고, 시기펩, 크루셜스타, 스카이민혁, 제이문, 손심바),BASTARD (feat.스카이민혁),구간단속 (Feat. 스카이민혁),BUTTERFLY (Ft. Skyminhyuk),세계로 (feat. 스카이민혁),Only one (feat. skyminhyuk),Wal Wal (Feat. 스카이민혁),DONTDOTHAT (Feat. Skyminhyuk, NY dogg),Power (Feat. 스카이민혁),좋은 사람들 과 (feat.Skyminhyuk),삶은 나뻐 (Feat. 스카이민혁),On The Fire (feat. 스카이민혁),YGC (Feat. 스카이민혁, TAKUWA, KhA'iN, Bruno Champman),강백호 (ft. Astral Swaggy, 스카이민혁),DTD (feat.스카이민혁),CHANEL N.5 (feat. 스카이민혁) (prod. valent),Shine on me (feat. 스카이민혁),SLEEP TIGHT (feat. skyminhyuk),피패 (Feat. Klutch, 스카이민혁, KOR KASH & 손광선),몽키 ! (feat. 스카이민혁(Skyminhyuk)),적셔 (Feat. 스카이민혁(Skyminhyuk)),We Never Stop (feat.스카이민혁),세상에 천재는 없다 (feat. 스카이민혁),Cash Out (Feat. 스카이민혁),Flower (Feat. Skyminhyuk),2021 NEXT UP (Feat. 스카이민혁, Wedd, Odd95, 072, Lil jackwan, Taekaeheke, HYOI, H:SEAN),A4 (feat. 스카이민혁),mm freestyle (Feat. 스카이민혁),Pay (feat.스카이민혁)(prod.Arctic),일어나 Remix (Feat. Blase, 차메인, Mckdaddy, dsel, 래원, Posadic, 가오가이, 스카이민혁),to the moon ft.스카이민혁 (prod.danebae),timefor (Feat. 스카이민혁),찢긴 (Feat. Skyminhyuk),세상에 천재는 없다 (feat. 스카이민혁),We Never Stop (feat.스카이민혁),적셔 (Feat. 스카이민혁 (Skyminhyuk)),왈왈! (BOW-WOW!) (Feat. 스카이민혁) (Prod. BMTJ),PLZ (feat. 스카이민혁),TOO DIRTY (feat. 스카이민혁, Klutch, 딥플로우),Feelin not Better (Feat. 스카이민혁 (Skyminhyuk))","캐시에이드 (#CASH ADE),Purpleboi (퍼플보이),타미즈 (Tamiz),Papi,LBNL,Eyal (이얄),Foolish,도화,Odd95,빌린크라운 (VHILLINCROWN),IndEgo Aid,Loxx Punkman (록스 펑크맨),에디 (EDI),호치키스 (HOTCHKISS),Alt (알트),ISE LEAN,ESD,koda (코다),영 프로즈 (Young Froze),도유(Doyu),Coco Frankie,East Bay,노아주다 (noahjooda),BEAGLE (비글),정근 (JeongGeun),views in i (뷰즈인아이),bzbz+,Odd95,TAKUWA,VIN (유빈),illuminate (일루미네이트),스페이스세중(SpaceSejoong),조니 쿼니 (JOHNY KWONY),이독한,HIRO (히로),Shift66,허영준 (Heo young jun),필리,타임보이 (TIME BOI),키츠요지 (kitsyojii),lil bosal,서울프레시비트 (SEOULFRESHBEAT),삼지창,조니 쿼니 (JOHNY KWONY),스페이스세중(SpaceSejoong),illuminate (일루미네이트),TimeFeveR (타임피버),IndEgo Aid,IndEgo Aid,Shmi low","2868540,2401346,2644334,2622944,3112234,2926468,3050052,2864595,2856951,3114196,2111331,907411,1757765,2635190,927162,2640820,2920242,2920031,883200,2947346,913315,3081480,2621990,2757898,2974710,2007723,2901608,2856951,1814153,3062469,2635948,2906984,982617,2731634,2973876,3050364,2934625,2885578,2870039,2642425,2917600,2973691,2973325,982617,2906984,2635948,2742307,2111331,2111331,2960416"
,858547,"COMIN' REMIX (Feat. 탐쓴, Bruno Champman, MODO, 다민이, DJ Tiz),DIGITAL DASH(Feat. DAYOFF, TOMSSON)(Prod.iamdl),몬타나존스 (Just Go With Me) (Feat. Tomsson),휴(Feat. TOMSSON),ACT LIKE U KNOW II (Feat. Andre Keith, DAE, 탐쓴, 지푸, OSEAN),Snail Dishes (Feat. Tomsson, Beaver),현재를 살아 (Feat. TOMSSON),배영 (Feat. TOMSSON),내려놔(Kid) (Feat. TOMSSON),Island (Feat. TOMSSON),Hopeless (Feat. 탐쓴, 키비),Brothers Says REMIX (Feat. TOMSSON, Oby, BB, Chicky, Dosta, JASON),내려놔(Kid) (Feat. TOMSSON),How Can I Get U (Feat. TOMSSON)","C.Swag,ANTI MIZMO (안티 미즈모),Milli Oshyun (밀리오션),ANTI MIZMO (안티 미즈모),식보이 (Sikboy),Boominear,일공육공 (1060),송좌 (Songjwa),ANTI MIZMO (안티 미즈모),ANTI MIZMO (안티 미즈모),암모나이트 (Amonight),코울슬로(Coulslaw),일공육공 (1060),ANTI MIZMO (안티 미즈모),권디엘(Iamdl)","870662,1760145,2241661,1760145,915787,729040,981176,776906,1760145,1760145,1134790,2061479,981176,1760145,1705155"
,2191654,"Battle Royal (Feat. 샤크라마(SHARKRAMA)),Runway (feat. 샤크라마 (SHARKRAMA), nineoff (나인오프)),carry on (Feat. NSW yoon, SHARKRAMA, foggyatthebottom),Count (feat. SHARKRAMA),MUZERGANG(feat. SHARKRAMA),JUNGLE (Feat. 샤크라마 (SHARKRAMA), Bluelk (블루엘크)),Let it Burn (Feat. 샤크라마 (SHARKRAMA)),I don't wanna die (Feat. 샤크라마 (SHARKRAMA)),9barz (Feat. SHARKRAMA, Rei),AWAY (Feat. SHARKRAMA),ZONE (feat. NØVA, 자유 (FreeFreeFreedum), 샤크라마 (SHARKRAMA)),JUNGLE (feat. 샤크라마 (SHARKRAMA), Whaleday, Bluelk (블루엘크)),스타벅스 (Feat. 바끼리, 샤크라마(SHARKRAMA)),보세(feat. STEEPY, 샤크라마(SHARKRAMA)),Pocket (Feat. SHARKRAMA),Miracle (Feat. SHARKRAMA),사어 (Feat. 샤크라마),money so bAd! (feat. SHARKRAMA),(Bonus Track) 노답! (feat. SHARKRAMA),Money So Bad! (feat. SHARKRAMA),정전 (Feat. SHARKRAMA),Weird Cypher (ft. SHARKRAMA, Whaleday, 자유),346.6 (Feat.샤크라마),RED (feat.SHARKRAMA),346.6 (Feat. 샤크라마),치악산 (Feat. 샤크라마) (Prod. Ruve),Entourage (Feat. SHARKRAMA) (Prod. Coral J),Entourage (Feat. SHARKRAMA) (Prod. Coral J),Money is God (Feat. SHARKRAMA) (PROD. Coral J),소년 표류기 (Feat. 홈보이 (Homeboy), ROMANOV, 샤크라마 (SHARKRAMA)),Run it up! (Feat. SHARKRAMA, Juan, Muschiz, Whaleday),귀가 (Feat. Bluelk, SHARKRAMA),초심 (Feat. SHARKRAMA, HAESUN, EK),귀가 (Feat. Bluelk, Sharkrama),Run it up! (Feat. Sharkrama, Juan, Muschiz, Whaleday),한국의 릴웨인(KR) feat. Sharkrama,경계(feat.SHARKRAMA)","Wel.C (웰씨),Chil Label,jay keith,GLENCHOII,PeachyBwoo,크리스 가디(CHRIS GUARDY),Coral J,Whaleday,Coral J,Whaleday,nineoff (나인오프),Thugge (떠기),의민,Coral J,Coral J,nineoff (나인오프),정경원 (Jeong Gyeong Won),라코스타 (Lacostar),태비 (Taeb2),xaoil (451),바끼리,바끼리,바끼리,정전,Coral J,굄,Faxion,굄,라코스타 (Lacostar),Kerykeion,Kerykeion,Kerykeion,QuvicBoy,Coral J,Coral J,Coral J,Coral J,Coral J,라코스타 (Lacostar),발취(Barchee),LEIDEN","946919,3048194,3121999,2006297,2952970,3085663,2241321,2875960,2241321,2875960,967931,2913040,2925124,2241321,2241321,967931,3061154,2402822,2645491,2966932,2736990,2736990,2736990,2942029,2241321,2888463,2203211,2888463,2402822,2632791,2632791,2632791,2858406,2241321,2241321,2241321,2241321,2241321,2402822,2560129,2933136"
,688051,"집 앞에서 보자 (Feat. 칸토),Silly Boy (Feat. 칸토),이 나이 먹고 뭐했길래 (Feat. 정슬기, 칸토),작심이틀 아침형 인간 (Feat. 칸토),Nobody (Feat. 칸토),오늘도 비네 (Raining) (Feat. 칸토),보고 싶은 얼굴(Feat. 칸토),눈을 못 떼 (영민 Solo) (Feat. 칸토),봄 그리고 봄 (Feat. 칸토),봄 그리고 봄 (Feat. 칸토),이별과 이별하다 (Feat. 칸토),바쁘다 바빠 (Feat. 칸토, DJ Juice),FLOWER (Feat. 칸토),FLOWER (Feat. 칸토) (TAK Remix),밀당 (Feat. 칸토 Of 트로이),플라플라 (Flower) (Feat. 칸토),플라플라 (Flower) (Feat. 칸토),플라플라 (Flower) (Feat. 칸토) (Inst.),이별과 이별하다 (Feat. 칸토 Of 트로이),사랑은 미친짓 (Feat. 칸토 of 트로이),HIS HABIT (Feat. 김예림 Of 투개월, 칸토),HIS HABIT (Feat. 김예림 Of 투개월, 칸토),Secret Girl (Feat. 귓방망이 & 시진 & 칸토)","1%(원퍼센트),박홍,미스에스,크록 (CROQ),오하영 (에이핑크),루리(RooRee),민해경,MXM,이보람 (씨야),이보람 (씨야),프리티브라운,키디비 (KittiB),제이스,바다 (BADA),바다 (BADA),애쉬그레이,리지 (오렌지 캬라멜),리지 (오렌지 캬라멜),리지 (오렌지 캬라멜),프리티브라운,15& (박지민, 백예린),김현중,김현중,김진표","906216,495645,275266,881771,670711,2619610,1166,1865245,46751,46751,746533,680911,230199,1605,1605,405025,539120,539120,539120,746533,698291,253518,253518,1136"
,2953064,,,
,2748100,"Run up (feat. M1NU),Automatic (Feat. M1NU),Ruleless (Feat. M1NU & 노윤하),맴돌아 (Feat. M1NU),천국의 계단 (Feat. M1NU),NEVER STOP (Feat. M1NU),Sirius (Feat. M1NU),어쩌면 (Feat. M1NU),Ballin' (Feat. GIST, Claire Hau, 123, M1NU),M.S.F (Feat.M1NU),CLUB STORY (Feat.Veinyfl,M1NU),Tag (Feat. M1NU),Mask Off (Feat. Bruno Champman, M1NU),털어! (Feat. M1NU, Veinyfl, Swervy, 래원, 이영지, Lil Nekh, D.Ark),Players (ft. 노윤하, M1NU, Kid Kki) (prod. Wiz World),BIKINI (FEAT.M1NU),2020 Let's Go (Feat. M1NU, HOON),Root (Feat. M1NU),Grave Freestyle (feat. kaogaii, M1NU, Skinny Brown, Bully Da Ba$tard)","CHERRY BOY 17,Vapo (허원혁),24Chill,BFEX,Karl Loui,Modif,Vapo (허원혁),seoseo (서서),Wiz World,CHERRY BOY 17,Veinyfl,CHERRY BOY 17,Rlervine (롤러바인),D-dolpH (디돌프),BIG Naughty (서동현),Kim Addict (킴 애딕),노윤하,M1NU,CHERRY BOY 17,Skinny Brown,Jayci yucca (제이씨 유카),TOIL,Qbills,Leebido,HD BL4CK","2765405,2928843,3109495,2854095,2242641,3066673,2928843,2880415,2866222,2765405,2745678,2765405,2139956,2943064,2744750,2880344,2928842,2748100,2765405,2298855,2112746,2190430,2870870,2191092,693171"
,2005512,"뿅망치 (feat.PUP),UU (Feat. PUP) (Prod. By D2sire),BLUE (feat.PUP),ㄱㅅ (Feat. PUP, YELLA D),THE SUMMER BRINGING LOVE (Feat. PUP),Space High (Feat. TAKUWA, PUP),hoo ooh! (feat. PUP),THE SUMMER BRINGING LOVE (Feat. PUP)","타미즈 (Tamiz),신얼,Faxion,Dareum (다름),디아비 (D.I.B),포이 (POY),JUNGL$ (정글스),디아비 (D.I.B)","2644334,672096,2203211,2861190,1760150,751233,718263,1760150"
,2189457,"첫경험 (Original) (Feat. Yella.E, 조창현)",데드리퍼 (DEAD RIPPER),2189433
